epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
130,2021-07-28,Brazil,PB,TOTAL,10,8962,797,419574,8962,419574,223.03924,10442.02933,0.02136,290624.0,321555.0,996537.0,24801.03292,1710343.0,42.56568,620139.0,15.43353,58280.0,1.45043,,
130,2021-07-29,Brazil,PB,TOTAL,9,8971,1019,420593,8971,420593,223.26323,10467.38941,0.02133,290624.0,321555.0,996537.0,24801.03292,1727632.0,42.99595,627021.0,15.60481,58621.0,1.45891,,
130,2021-07-30,Brazil,PB,TOTAL,6,8977,992,421585,8977,421585,223.41255,10492.07753,0.02129,290624.0,321555.0,996537.0,24801.03292,1742917.0,43.37635,635352.0,15.81214,58878.0,1.46531,,
130,2021-07-31,Brazil,PB,TOTAL,10,8987,463,422048,8987,422048,223.66142,10503.60031,0.02129,290624.0,321555.0,996537.0,24801.03292,1772148.0,44.10383,657018.0,16.35135,59060.0,1.46984,,
131,2021-08-01,Brazil,PB,TOTAL,7,8994,495,422543,8994,422543,223.83563,10515.91948,0.02129,290624.0,321555.0,996537.0,24801.03292,1828512.0,45.50658,665011.0,16.55027,59090.0,1.47059,,
131,2021-08-02,Brazil,PB,TOTAL,9,9003,132,422675,9003,422675,224.05962,10519.20459,0.0213,290624.0,321555.0,996537.0,24801.03292,1830555.0,45.55742,666062.0,16.57643,59116.0,1.47123,,
131,2021-08-03,Brazil,PB,TOTAL,8,9011,37,422712,9011,422712,224.25872,10520.12542,0.02132,290624.0,321555.0,996537.0,24801.03292,1863977.0,46.3892,667529.0,16.61294,59284.0,1.47541,,
131,2021-08-04,Brazil,PB,TOTAL,7,9018,872,423584,9018,423584,224.43293,10541.82708,0.02129,290624.0,321555.0,996537.0,24801.03292,1893765.0,47.13054,686729.0,17.09077,59961.0,1.49226,,
131,2021-08-05,Brazil,PB,TOTAL,5,9023,570,424154,9023,424154,224.55736,10556.01279,0.02127,297222.0,321555.0,996537.0,24801.03292,1911794.0,47.57923,694255.0,17.27808,60411.0,1.50346,,
131,2021-08-06,Brazil,PB,TOTAL,14,9037,423,424577,9037,424577,224.90578,10566.54008,0.02128,297222.0,321555.0,996537.0,24801.03292,1921436.0,47.8192,700525.0,17.43412,60430.0,1.50393,,
131,2021-08-07,Brazil,PB,TOTAL,12,9049,406,424983,9049,424983,225.20443,10576.64429,0.02129,298554.0,321555.0,996537.0,24801.03292,1938116.0,48.23431,724125.0,18.02146,60537.0,1.5066,,
132,2021-08-08,Brazil,PB,TOTAL,8,9057,321,425304,9057,425304,225.40353,10584.63309,0.0213,298554.0,321555.0,996537.0,24801.03292,1938116.0,48.23431,724125.0,18.02146,60537.0,1.5066,,
132,2021-08-09,Brazil,PB,TOTAL,8,9065,121,425425,9065,425425,225.60263,10587.64444,0.02131,298554.0,321555.0,996537.0,24801.03292,1943315.0,48.3637,727510.0,18.1057,60633.0,1.50899,,
132,2021-08-10,Brazil,PB,TOTAL,6,9071,194,425619,9071,425619,225.75195,10592.47256,0.02131,299497.0,321555.0,1139654.0,28362.8168,1992866.0,49.59689,739024.0,18.39225,60884.0,1.51523,,
132,2021-08-11,Brazil,PB,TOTAL,5,9076,579,426198,9076,426198,225.87638,10606.88226,0.0213,299497.0,321555.0,1139654.0,28362.8168,2017128.0,50.2007,749060.0,18.64202,61048.0,1.51931,,
132,2021-08-12,Brazil,PB,TOTAL,6,9082,422,426620,9082,426620,226.02571,10617.38467,0.02129,299497.0,321555.0,1139654.0,28362.8168,2042211.0,50.82495,756387.0,18.82437,61296.0,1.52549,,
132,2021-08-13,Brazil,PB,TOTAL,4,9086,449,427069,9086,427069,226.12526,10628.55903,0.02128,299497.0,321555.0,1139654.0,28362.8168,2065810.0,51.41226,764332.0,19.0221,61490.0,1.53031,,
132,2021-08-14,Brazil,PB,TOTAL,3,9089,442,427511,9089,427511,226.19992,10639.55918,0.02126,299497.0,321555.0,1139654.0,28362.8168,2081232.0,51.79607,779569.0,19.4013,61944.0,1.54161,,
133,2021-08-15,Brazil,PB,TOTAL,4,9093,374,427885,9093,427885,226.29947,10648.867,0.02125,299497.0,321555.0,1139654.0,28362.8168,2081232.0,51.79607,779569.0,19.4013,61944.0,1.54161,,
133,2021-08-16,Brazil,PB,TOTAL,5,9098,104,427989,9098,427989,226.4239,10651.45527,0.02126,299497.0,321555.0,1139654.0,28362.8168,2081232.0,51.79607,779569.0,19.4013,61944.0,1.54161,,
133,2021-08-17,Brazil,PB,TOTAL,10,9108,251,428240,9108,428240,226.67278,10657.70196,0.02127,299497.0,321555.0,1139654.0,28362.8168,2134727.0,53.12741,795622.0,19.80082,62290.0,1.55022,,
133,2021-08-18,Brazil,PB,TOTAL,7,9115,630,428870,9115,428870,226.84699,10673.38091,0.02125,311700.0,321555.0,1139654.0,28362.8168,2134727.0,53.12741,795622.0,19.80082,62290.0,1.55022,,
133,2021-08-19,Brazil,PB,TOTAL,8,9123,560,429430,9123,429430,227.04608,10687.31775,0.02124,311700.0,331617.0,1139654.0,28362.8168,2187540.0,54.44178,810185.0,20.16325,62070.0,1.54475,,
133,2021-08-20,Brazil,PB,TOTAL,7,9130,431,429861,9130,429861,227.22029,10698.04414,0.02124,311700.0,331617.0,1139654.0,28362.8168,2233678.0,55.59003,818706.0,20.37531,62134.0,1.54634,,
133,2021-08-21,Brazil,PB,TOTAL,5,9135,450,430311,9135,430311,227.34473,10709.24339,0.02123,311700.0,331617.0,1139654.0,28362.8168,2259262.0,56.22674,824919.0,20.52994,62165.0,1.54711,,
134,2021-08-22,Brazil,PB,TOTAL,2,9137,299,430610,9137,430610,227.3945,10716.68466,0.02122,311700.0,331617.0,1139654.0,28362.8168,2259262.0,56.22674,824919.0,20.52994,62165.0,1.54711,,
134,2021-08-23,Brazil,PB,TOTAL,8,9145,120,430730,9145,430730,227.5936,10719.67113,0.02123,311700.0,331617.0,1139654.0,28362.8168,2269580.0,56.48353,827694.0,20.599,62221.0,1.54851,,
134,2021-08-24,Brazil,PB,TOTAL,4,9149,264,430994,9149,430994,227.69315,10726.24136,0.02123,311700.0,331617.0,1139654.0,28362.8168,2296147.0,57.14471,837159.0,20.83456,62235.0,1.54886,,
134,2021-08-25,Brazil,PB,TOTAL,5,9154,96,431090,9154,431090,227.81759,10728.63053,0.02123,315339.0,331617.0,1158067.0,28821.06514,2330298.0,57.99463,848059.0,21.10583,62295.0,1.55035,,
134,2021-08-26,Brazil,PB,TOTAL,6,9160,907,431997,9160,431997,227.96691,10751.20323,0.0212,315339.0,331617.0,1158067.0,28821.06514,2359328.0,58.71711,865239.0,21.53339,62321.0,1.551,,
134,2021-08-27,Brazil,PB,TOTAL,5,9165,353,432350,9165,432350,228.09135,10759.98842,0.0212,315339.0,331617.0,1158067.0,28821.06514,2379673.0,59.22344,876592.0,21.81594,62321.0,1.551,,
134,2021-08-28,Brazil,PB,TOTAL,6,9171,384,432734,9171,432734,228.24067,10769.54511,0.02119,315339.0,331617.0,1158067.0,28821.06514,2396394.0,59.63958,893004.0,22.22438,62338.0,1.55142,,
135,2021-08-29,Brazil,PB,TOTAL,5,9176,278,433012,9176,433012,228.36511,10776.46376,0.02119,315339.0,331617.0,1158067.0,28821.06514,2402145.0,59.7827,896676.0,22.31577,62342.0,1.55152,,
135,2021-08-30,Brazil,PB,TOTAL,6,9182,158,433170,9182,433170,228.51443,10780.39594,0.0212,315339.0,331617.0,1158067.0,28821.06514,2413708.0,60.07048,898552.0,22.36246,62347.0,1.55164,,
135,2021-08-31,Brazil,PB,TOTAL,5,9187,152,433322,9187,433322,228.63887,10784.1788,0.0212,315339.0,331617.0,1158067.0,28821.06514,2438777.0,60.69437,910297.0,22.65476,62361.0,1.55199,,
135,2021-09-01,Brazil,PB,TOTAL,3,9190,407,433729,9190,433729,228.71353,10794.3079,0.02119,315339.0,331617.0,1158067.0,28821.06514,2458906.0,61.19533,926768.0,23.06468,62379.0,1.55244,,
135,2021-09-02,Brazil,PB,TOTAL,9,9199,441,434170,9199,434170,228.93751,10805.28316,0.02119,315339.0,331617.0,1158067.0,28821.06514,2470676.0,61.48825,940745.0,23.41253,62391.0,1.55274,,
135,2021-09-03,Brazil,PB,TOTAL,4,9203,630,434800,9203,434800,229.03706,10820.9621,0.02117,323045.0,331617.0,1158067.0,28821.06514,2483858.0,61.81631,958101.0,23.84447,62407.0,1.55314,,
135,2021-09-04,Brazil,PB,TOTAL,5,9208,573,435373,9208,435373,229.1615,10835.22248,0.02115,323045.0,331617.0,1158067.0,28821.06514,2494780.0,62.08813,974534.0,24.25344,62435.0,1.55383,,
136,2021-09-05,Brazil,PB,TOTAL,4,9212,356,435729,9212,435729,229.26105,10844.08233,0.02114,323045.0,331617.0,1158067.0,28821.06514,2497013.0,62.14371,977901.0,24.33723,62448.0,1.55416,,
136,2021-09-06,Brazil,PB,TOTAL,5,9217,93,435822,9217,435822,229.38548,10846.39684,0.02115,323045.0,331617.0,1158067.0,28821.06514,2500186.0,62.22267,979970.0,24.38873,62450.0,1.55421,,
136,2021-09-07,Brazil,PB,TOTAL,3,9220,276,436098,9220,436098,229.46014,10853.26571,0.02114,323045.0,331617.0,1158067.0,28821.06514,2517139.0,62.64459,991468.0,24.67488,62460.0,1.55446,,
136,2021-09-08,Brazil,PB,TOTAL,4,9224,243,436341,9224,436341,229.55969,10859.31331,0.02114,323045.0,331617.0,1158067.0,28821.06514,2532919.0,63.03731,1002231.0,24.94274,62464.0,1.55456,,
136,2021-09-09,Brazil,PB,TOTAL,6,9230,187,436528,9230,436528,229.70902,10863.96722,0.02114,323045.0,331617.0,1158067.0,28821.06514,2559601.0,63.70135,1035830.0,25.77893,62479.0,1.55493,,
136,2021-09-10,Brazil,PB,TOTAL,1,9231,16,436544,9231,436544,229.7339,10864.36541,0.02115,323045.0,331617.0,1158067.0,28821.06514,2572740.0,64.02834,1062368.0,26.43938,62492.0,1.55525,,
136,2021-09-11,Brazil,PB,TOTAL,2,9233,16,436560,9233,436560,229.78368,10864.76361,0.02115,326114.0,331617.0,1158067.0,28821.06514,2582232.0,64.26457,1079222.0,26.85883,62505.0,1.55558,,
137,2021-09-12,Brazil,PB,TOTAL,7,9240,10,436570,9240,436570,229.95789,10865.01248,0.02116,326114.0,331617.0,1158067.0,28821.06514,2594274.0,64.56426,1095761.0,27.27044,62513.0,1.55577,,
137,2021-09-13,Brazil,PB,TOTAL,6,9246,33,436603,9246,436603,230.10721,10865.83376,0.02118,326114.0,331617.0,1158067.0,28821.06514,2595758.0,64.60119,1098669.0,27.34281,62513.0,1.55577,,
137,2021-09-14,Brazil,PB,TOTAL,4,9250,26,436629,9250,436629,230.20676,10866.48083,0.02119,326114.0,331617.0,1158067.0,28821.06514,2612959.0,65.02928,1126200.0,28.02798,62513.0,1.55577,,
137,2021-09-15,Brazil,PB,TOTAL,3,9253,16,436645,9253,436645,230.28142,10866.87902,0.02119,326114.0,331617.0,1158067.0,28821.06514,2622286.0,65.2614,1147293.0,28.55293,62566.0,1.55709,,
137,2021-09-16,Brazil,PB,TOTAL,6,9259,78,436723,9259,436723,230.43075,10868.82022,0.0212,326114.0,331617.0,1158067.0,28821.06514,2623057.0,65.28059,1148445.0,28.5816,62572.0,1.55724,,
137,2021-09-17,Brazil,PB,TOTAL,5,9264,32,436755,9264,436755,230.55518,10869.61661,0.02121,326114.0,331617.0,1158067.0,28821.06514,2646980.0,65.87597,1187191.0,29.54588,62572.0,1.55724,,
137,2021-09-18,Brazil,PB,TOTAL,4,9268,3144,439899,9268,439899,230.65473,10947.86203,0.02107,326114.0,331617.0,1158067.0,28821.06514,2653195.0,66.03064,1199728.0,29.85789,62667.0,1.55961,1.0,2e-05
138,2021-09-19,Brazil,PB,TOTAL,3,9271,168,440067,9271,440067,230.72939,10952.04308,0.02107,326114.0,331617.0,1158067.0,28821.06514,2663854.0,66.29591,1209317.0,30.09654,62676.0,1.55983,1.0,2e-05
138,2021-09-20,Brazil,PB,TOTAL,7,9278,39,440106,9278,440106,230.9036,10953.01368,0.02108,326114.0,331617.0,1158067.0,28821.06514,2665199.0,66.32939,1212523.0,30.17632,62680.0,1.55993,1.0,2e-05
138,2021-09-21,Brazil,PB,TOTAL,0,9278,25,440131,9278,440131,230.9036,10953.63586,0.02108,326114.0,331617.0,1158067.0,28821.06514,2673705.0,66.54108,1230168.0,30.61546,62691.0,1.5602,1.0,2e-05
138,2021-09-22,Brazil,PB,TOTAL,6,9284,297,440428,9284,440428,231.05293,10961.02736,0.02108,326114.0,331617.0,1158067.0,28821.06514,2679548.0,66.68649,1248096.0,31.06164,62708.0,1.56063,1.0,2e-05
138,2021-09-23,Brazil,PB,TOTAL,3,9287,203,440631,9287,440631,231.12759,10966.07947,0.02108,331958.0,331617.0,1158067.0,28821.06514,2686661.0,66.86352,1266508.0,31.51986,62715.0,1.5608,1.0,2e-05
138,2021-09-24,Brazil,PB,TOTAL,3,9290,225,440856,9290,440856,231.20225,10971.67909,0.02107,332845.0,331617.0,1158067.0,28821.06514,2692665.0,67.01294,1281671.0,31.89722,62715.0,1.5608,6138.0,0.15276
138,2021-09-25,Brazil,PB,TOTAL,2,9292,165,441021,9292,441021,231.25202,10975.78548,0.02107,332845.0,331617.0,1158067.0,28821.06514,2699938.0,67.19394,1296178.0,32.25826,62722.0,1.56098,7601.0,0.18917
139,2021-09-26,Brazil,PB,TOTAL,2,9294,134,441155,9294,441155,231.3018,10979.12037,0.02107,332845.0,331617.0,1158067.0,28821.06514,2706317.0,67.3527,1309498.0,32.58976,62731.0,1.5612,7853.0,0.19544
139,2021-09-27,Brazil,PB,TOTAL,4,9298,38,441193,9298,441193,231.40135,10980.06609,0.02107,332845.0,331617.0,1158067.0,28821.06514,2707513.0,67.38246,1312133.0,32.65534,62731.0,1.5612,8442.0,0.2101
139,2021-09-28,Brazil,PB,TOTAL,6,9304,31,441224,9304,441224,231.55067,10980.83759,0.02109,332845.0,331617.0,1158067.0,28821.06514,2715992.0,67.59348,1328818.0,33.07058,62746.0,1.56157,10351.0,0.25761
139,2021-09-29,Brazil,PB,TOTAL,4,9308,234,441458,9308,441458,231.65022,10986.6612,0.02108,332845.0,331617.0,1158067.0,28821.06514,2727991.0,67.8921,1347304.0,33.53065,62746.0,1.56157,11931.0,0.29693
139,2021-09-30,Brazil,PB,TOTAL,3,9311,216,441674,9311,441674,231.72488,10992.03684,0.02108,332845.0,331617.0,1158067.0,28821.06514,2739655.0,68.18239,1363456.0,33.93263,62746.0,1.56157,13784.0,0.34305
139,2021-10-01,Brazil,PB,TOTAL,1,9312,163,441837,9312,441837,231.74977,10996.09345,0.02108,332845.0,331617.0,1158067.0,28821.06514,2750286.0,68.44697,1378437.0,34.30546,62774.0,1.56227,16501.0,0.41066
139,2021-10-02,Brazil,PB,TOTAL,2,9314,174,442011,9314,442011,231.79954,11000.42383,0.02107,334747.0,331617.0,1158067.0,28821.06514,2757810.0,68.63422,1391916.0,34.64092,62783.0,1.56249,18312.0,0.45573
140,2021-10-03,Brazil,PB,TOTAL,5,9319,160,442171,9319,442171,231.92398,11004.40578,0.02108,334747.0,331617.0,1158067.0,28821.06514,2757810.0,68.63422,1391916.0,34.64092,62783.0,1.56249,18312.0,0.45573
140,2021-10-04,Brazil,PB,TOTAL,1,9320,37,442208,9320,442208,231.94887,11005.32661,0.02108,334747.0,331617.0,1158067.0,28821.06514,2757810.0,68.63422,1392845.0,34.66404,62784.0,1.56252,18349.0,0.45666
140,2021-10-05,Brazil,PB,TOTAL,5,9325,29,442237,9325,442237,232.0733,11006.04834,0.02109,334747.0,331617.0,1158067.0,28821.06514,2770614.0,68.95287,1414197.0,35.19543,62823.0,1.56349,22317.0,0.55541
140,2021-10-06,Brazil,PB,TOTAL,4,9329,227,442464,9329,442464,232.17285,11011.69774,0.02108,334747.0,331617.0,1158067.0,28821.06514,2770826.0,68.95815,1426761.0,35.50811,62827.0,1.56359,24410.0,0.6075
140,2021-10-07,Brazil,PB,TOTAL,3,9332,198,442662,9332,442662,232.24751,11016.62541,0.02108,335083.0,331617.0,1158067.0,28821.06514,2789545.0,69.42401,1443246.0,35.91838,62842.0,1.56396,28763.0,0.71583
140,2021-10-08,Brazil,PB,TOTAL,4,9336,180,442842,9336,442842,232.34706,11021.10511,0.02108,335083.0,331617.0,1158067.0,28821.06514,2810174.0,69.93741,1472399.0,36.64391,62850.0,1.56416,37016.0,0.92123
140,2021-10-09,Brazil,PB,TOTAL,5,9341,158,443000,9341,443000,232.4715,11025.03729,0.02109,335095.0,331617.0,1158067.0,28821.06514,2815754.0,70.07628,1482024.0,36.88345,62868.0,1.56461,37016.0,0.92123
141,2021-10-10,Brazil,PB,TOTAL,5,9346,141,443141,9346,443141,232.59593,11028.54638,0.02109,335095.0,331617.0,1158067.0,28821.06514,2825380.0,70.31585,1495567.0,37.2205,62868.0,1.56461,40089.0,0.9977
141,2021-10-11,Brazil,PB,TOTAL,5,9351,40,443181,9351,443181,232.72037,11029.54187,0.0211,335095.0,331617.0,1158067.0,28821.06514,2906161.0,72.32626,1546293.0,38.48293,62868.0,1.56461,42544.0,1.0588
141,2021-10-12,Brazil,PB,TOTAL,2,9353,22,443203,9353,443203,232.77014,11030.08939,0.0211,335095.0,331617.0,1152470.0,28681.77138,2906161.0,72.32626,1546293.0,38.48293,62868.0,1.56461,42544.0,1.0588
141,2021-10-13,Brazil,PB,TOTAL,5,9358,45,443248,9358,443248,232.89458,11031.20932,0.02111,335095.0,331617.0,1152470.0,28681.77138,2906161.0,72.32626,1546293.0,38.48293,62876.0,1.56481,42841.0,1.06619
141,2021-10-14,Brazil,PB,TOTAL,3,9361,46,443294,9361,443294,232.96924,11032.35413,0.02112,335510.0,331617.0,1152470.0,28681.77138,2906161.0,72.32626,1546293.0,38.48293,62876.0,1.56481,42841.0,1.06619
141,2021-10-15,Brazil,PB,TOTAL,3,9364,211,443505,9364,443505,233.0439,11037.60533,0.02111,335510.0,331617.0,1152470.0,28681.77138,2906161.0,72.32626,1546293.0,38.48293,62877.0,1.56483,44148.0,1.09872
141,2021-10-16,Brazil,PB,TOTAL,3,9367,234,443739,9367,443739,233.11856,11043.42894,0.02111,335510.0,331617.0,1152470.0,28681.77138,2936040.0,73.06987,1605462.0,39.95548,62877.0,1.56483,53702.0,1.33649
142,2021-10-17,Brazil,PB,TOTAL,4,9371,146,443885,9371,443885,233.21811,11047.06247,0.02111,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,58101.0,1.44597
142,2021-10-18,Brazil,PB,TOTAL,0,9371,42,443927,9371,443927,233.21811,11048.10774,0.02111,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,58454.0,1.45476
142,2021-10-19,Brazil,PB,TOTAL,5,9376,45,443972,9376,443972,233.34255,11049.22766,0.02112,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,58454.0,1.45476
142,2021-10-20,Brazil,PB,TOTAL,4,9380,212,444184,9380,444184,233.4421,11054.50375,0.02112,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,62954.0,1.56675
142,2021-10-21,Brazil,PB,TOTAL,5,9385,168,444352,9385,444352,233.56653,11058.68481,0.02112,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,62954.0,1.56675
142,2021-10-22,Brazil,PB,TOTAL,1,9386,216,444568,9386,444568,233.59142,11064.06044,0.02111,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,68365.0,1.70141
142,2021-10-23,Brazil,PB,TOTAL,5,9391,184,444752,9391,444752,233.71586,11068.63969,0.02112,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,68365.0,1.70141
143,2021-10-24,Brazil,PB,TOTAL,4,9395,177,444929,9395,444929,233.81541,11073.04473,0.02112,335510.0,331617.0,1152470.0,28681.77138,2939980.0,73.16792,1616649.0,40.2339,67581.0,1.6819,68365.0,1.70141
143,2021-10-25,Brazil,PB,TOTAL,3,9398,33,444962,9398,444962,233.89007,11073.86601,0.02112,335510.0,331617.0,1152470.0,28681.77138,2909709.0,72.41456,1708598.0,42.52225,67581.0,1.6819,91315.0,2.27258
143,2021-10-26,Brazil,PB,TOTAL,1,9399,50,445012,9399,445012,233.91496,11075.11037,0.02112,335510.0,331617.0,1152470.0,28681.77138,2917799.0,72.6159,1764938.0,43.9244,63631.0,1.5836,100254.0,2.49504
143,2021-10-27,Brazil,PB,TOTAL,4,9403,260,445272,9403,445272,234.0145,11081.58105,0.02112,335510.0,331617.0,1152470.0,28681.77138,2924007.0,72.7704,1780852.0,44.32045,63642.0,1.58387,107817.0,2.68327
143,2021-10-28,Brazil,PB,TOTAL,3,9406,188,445460,9406,445460,234.08917,11086.25984,0.02112,335510.0,331617.0,1152470.0,28681.77138,2930858.0,72.9409,1799226.0,44.77773,63665.0,1.58444,115534.0,2.87532
143,2021-10-29,Brazil,PB,TOTAL,5,9411,202,445662,9411,445662,234.2136,11091.28706,0.02112,338390.0,331617.0,1152470.0,28681.77138,2936904.0,73.09137,1821542.0,45.33311,63674.0,1.58467,123907.0,3.0837
143,2021-10-30,Brazil,PB,TOTAL,7,9418,204,445866,9418,445866,234.38781,11096.36405,0.02112,338390.0,331617.0,1152470.0,28681.77138,2942801.0,73.23813,1839594.0,45.78238,63674.0,1.58467,131973.0,3.28444
144,2021-10-31,Brazil,PB,TOTAL,4,9422,145,446011,9422,446011,234.48736,11099.9727,0.02113,338390.0,331617.0,1152470.0,28681.77138,2943128.0,73.24627,1841492.0,45.82961,63705.0,1.58544,133392.0,3.31976
144,2021-11-01,Brazil,PB,TOTAL,1,9423,55,446066,9423,446066,234.51225,11101.3415,0.02112,338390.0,331617.0,1152470.0,28681.77138,2945483.0,73.30488,1850515.0,46.05417,63709.0,1.58554,133392.0,3.31976
144,2021-11-02,Brazil,PB,TOTAL,3,9426,38,446104,9426,446104,234.58691,11102.28721,0.02113,338390.0,331617.0,1152470.0,28681.77138,2946960.0,73.34163,1855261.0,46.17228,63709.0,1.58554,137581.0,3.42401
144,2021-11-03,Brazil,PB,TOTAL,4,9430,8425,454529,9430,454529,234.68646,11311.96202,0.02075,338390.0,331617.0,1152470.0,28681.77138,2946960.0,73.34163,1855261.0,46.17228,63709.0,1.58554,137581.0,3.42401
144,2021-11-04,Brazil,PB,TOTAL,5,9435,262,454791,9435,454791,234.8109,11318.48247,0.02075,338390.0,331617.0,1152470.0,28681.77138,2946960.0,73.34163,1855261.0,46.17228,63709.0,1.58554,137581.0,3.42401
144,2021-11-05,Brazil,PB,TOTAL,5,9440,103,454894,9440,454894,234.93533,11321.04585,0.02075,338390.0,331617.0,1152470.0,28681.77138,2953159.0,73.49591,1882836.0,46.85855,63726.0,1.58596,146164.0,3.63762
144,2021-11-06,Brazil,PB,TOTAL,3,9443,683,455577,9443,455577,235.00999,11338.04382,0.02073,338390.0,331617.0,1152470.0,28681.77138,2968369.0,73.87444,1887634.0,46.97796,63726.0,1.58596,146781.0,3.65297
145,2021-11-07,Brazil,PB,TOTAL,5,9448,309,455886,9448,455886,235.13443,11345.73397,0.02072,338390.0,331617.0,1152470.0,28681.77138,2968369.0,73.87444,1887634.0,46.97796,63726.0,1.58596,146781.0,3.65297
145,2021-11-08,Brazil,PB,TOTAL,5,9453,85,455971,9453,455971,235.25887,11347.84938,0.02073,338390.0,331617.0,1152470.0,28681.77138,2968369.0,73.87444,1887634.0,46.97796,63726.0,1.58596,146781.0,3.65297
145,2021-11-09,Brazil,PB,TOTAL,2,9455,54,456025,9455,456025,235.30864,11349.19329,0.02073,338390.0,331617.0,1152470.0,28681.77138,2981263.0,74.19534,1963037.0,48.85453,63839.0,1.58878,163337.0,4.065
145,2021-11-10,Brazil,PB,TOTAL,3,9458,13,456038,9458,456038,235.3833,11349.51683,0.02074,338390.0,331617.0,1152470.0,28681.77138,2987623.0,74.35362,1980577.0,49.29105,63974.0,1.59213,175672.0,4.37199
145,2021-11-11,Brazil,PB,TOTAL,3,9461,681,456719,9461,456719,235.45796,11366.46502,0.02072,338390.0,331617.0,1152470.0,28681.77138,2993882.0,74.50939,1998528.0,49.7378,63979.0,1.59226,181469.0,4.51626
145,2021-11-12,Brazil,PB,TOTAL,1,9462,312,457031,9462,457031,235.48285,11374.22983,0.0207,338390.0,331617.0,1152470.0,28681.77138,3000683.0,74.67865,2036332.0,50.67864,63986.0,1.59243,188011.0,4.67907
145,2021-11-13,Brazil,PB,TOTAL,1,9463,386,457417,9463,457417,235.50774,11383.8363,0.02069,338390.0,331617.0,1152470.0,28681.77138,3006153.0,74.81478,2052552.0,51.08231,64028.0,1.59348,193814.0,4.82349
146,2021-11-14,Brazil,PB,TOTAL,3,9466,217,457634,9466,457634,235.5824,11389.23683,0.02068,338390.0,331617.0,1152470.0,28681.77138,3008057.0,74.86217,2055103.0,51.1458,64028.0,1.59348,194972.0,4.85231
146,2021-11-15,Brazil,PB,TOTAL,3,9469,56,457690,9469,457690,235.65706,11390.63051,0.02069,338390.0,331617.0,1152470.0,28681.77138,3008325.0,74.86884,2062942.0,51.34089,64031.0,1.59355,202017.0,5.02764
146,2021-11-16,Brazil,PB,TOTAL,4,9473,56,457746,9473,457746,235.75661,11392.02419,0.02069,338390.0,331617.0,1152470.0,28681.77138,3011657.0,74.95176,2082962.0,51.83913,64031.0,1.59355,218959.0,5.44928
146,2021-11-17,Brazil,PB,TOTAL,5,9478,85,457831,9478,457831,235.88105,11394.13961,0.0207,338390.0,331617.0,1152470.0,28681.77138,3017254.0,75.09106,2102634.0,52.32871,64088.0,1.59497,235034.0,5.84934
146,2021-11-18,Brazil,PB,TOTAL,4,9482,424,458255,9482,458255,235.98059,11404.69179,0.02069,338390.0,331617.0,1152470.0,28681.77138,3022168.0,75.21335,2121204.0,52.79086,64140.0,1.59627,240875.0,5.99471
